,app_temp,clouds,dewpt,dhi,ghi,pres,rh,slp,solar_rad,temp,uv,wind_gust_spd,wind_spd,azimuth_sin,azimuth_cos,elev_angle_sin,elev_angle_cos,wind_dir_sin,wind_dir_cos,day_sin,day_cos,weather_main
13,17.730012122595323,64.57489764470756,12.87427162686485,-13.708462087391062,-0.8733772806818365,1026.0147709552807,76.5226715317349,1026.6738468704496,-77.61715747065628,17.432327241461373,-0.1364240522695419,3.0395497962529916,1.6334281864746358,-0.19149904323364378,-0.27894162601737293,-0.9577115380267665,0.5160245564303051,-0.052982816855893344,0.5529144624766996,-0.9004092212676159,-0.4248973142098685,Broken clouds
14,16.89825732327428,67.09090439547997,13.419849240195624,-27.749951136827264,-28.97762125387328,1025.909280658554,81.387418652289,1026.8237644653052,-112.89001792893004,16.69646588086057,-0.23667224775161033,2.618820377660568,1.5853304024137582,-0.2687994110857389,-0.26619070453612387,-0.9723980068689502,0.37993124838116143,-0.08850673522026359,0.5372145789718695,-0.9766459918729398,-0.17674266911540046,Broken clouds
15,16.232055284448396,66.4408682102915,13.318522211360628,-18.574739387017928,-10.481052747511455,1025.669269607877,83.13990639556908,1026.5702792835452,-114.55677311279806,15.971898024099259,-0.35041478339603316,2.5187529212488067,1.4930420914100893,-0.03658861857660558,-0.17456054553225792,-0.929512481060707,0.2894223998523831,-0.14222957183842116,0.5811281969289124,-0.9926645207678464,0.08148488063693149,Broken clouds
16,15.891805157498114,69.18518347960429,13.650141845659242,-1.5335092158556805,13.446004824418821,1025.3386499738565,84.2750328920726,1026.3628123683172,-99.24154178348789,16.003079162127577,-0.6560980527675659,2.5931666198290335,1.4475762931137135,0.5136903311598252,-0.13858423725243138,-0.8288726814622962,0.32526643636352853,-0.1681900169398956,0.6638357422211963,-0.9367864236430018,0.33188361895069696,Fog
17,16.100587331017373,69.22021433792187,13.691882861761867,12.649374268670378,-6.029893240544254,1025.4058990610165,85.09800077746281,1026.2629859909284,-72.84902625782962,16.197681046094104,-0.6853454030067623,2.563698112763956,1.4154369059414589,0.8696398902330302,-0.17168334390607382,-0.6888865838658266,0.5052697221592116,-0.2391285378178773,0.7017826086813747,-0.8169496098263813,0.5632319628300192,Fog
18,16.614680763197935,70.25776958651286,13.744998001451581,22.090202918792116,-13.265858283071509,1025.478126088251,83.64955295199124,1026.3850685701418,-28.11604852299743,16.303044341849127,-0.5362896840634723,2.6680499118800216,1.4368208383461964,0.9639879807739474,-0.1903303182946422,-0.5105457516201799,0.7605553093900452,-0.24126255040409,0.7336740175003129,-0.642195232359757,0.7549411259098529,Broken clouds
19,17.018686005997434,72.92683413873351,13.762121210157147,34.06905550569533,53.35154888472141,1025.3952380016387,83.3710047230474,1026.253509649649,41.34997897064929,16.377399934322582,-0.11204710924003414,3.0240330689488233,1.380317337492054,1.1199069975415084,-0.21848893338142986,-0.3068882086501593,0.9224333855095367,-0.2089752982742324,0.6995278844812501,-0.4250188665811459,0.9015777087646124,Overcast clouds
20,17.512220460240222,72.5268589320366,13.652797261856229,38.75339897143121,139.16779281863796,1025.1403122365796,80.60755540748535,1026.0313002152166,103.92581325507959,17.17941754042045,0.24926065876556702,3.1508368963564957,1.4964838538589273,1.3495566832350148,-0.28071282839540906,-0.088303713002271,0.9650282102448939,-0.3101000482232038,0.6495086170865804,-0.1757553300552145,0.979512335030335,Overcast clouds
21,18.296821399917235,71.86175480804623,13.304367261776694,37.72690114529464,195.11775957602075,1025.2268981719071,78.32776998121726,1026.2289851007367,167.5993351303525,17.62418453743177,0.9455041260951409,3.3316528308664655,1.3649620423085103,1.3251396711663634,-0.4062754216456301,0.120957412999641,0.9963097203734771,-0.3358067620645465,0.5494912715581519,0.0814524115287406,0.9908289282318132,Overcast clouds
22,18.51990783853165,72.93946458926757,13.041615328549916,48.570330047793064,273.08819561197794,1026.0394383331372,75.05787957834248,1026.774010199856,239.13022725969915,18.1673868881356,1.6795926587417715,3.21939159733059,1.391992305530898,1.057478383496958,-0.5090320431355406,0.3159387575521056,0.9922063863100417,-0.39213506123626696,0.6222424544925502,0.33594234703730025,0.9381299060933788,Overcast clouds
23,19.501147552281914,71.96104575458668,12.728479326655323,70.13548873114436,398.0476721658473,1026.0995748366947,72.29679064356203,1027.0579061696403,326.5164593142139,18.880460137732396,2.1762350209112413,3.6220200684258703,1.4513961840430247,0.5536625939167688,-0.5721118259259012,0.4759711258766049,0.8912819474050178,-0.4014711786298971,0.5410365441373449,0.5612908759856227,0.8154430179180182,Overcast clouds
